id	idolId	name	evolutionName	rarity	attribute	type	appeal	stamina	technique	skillId	skillTitle	skillFields	conditionFields	personalSkillIds	skillFields1	conditionFields1	skillFields2	conditionFields2
702	kotori	今度また一緒に行こうよ！	A song for You! You? You!!	SR	pure	voltage	8782	4182	7945	voltageUp_probability_sameSchool	あなたからもらったね	5,5.4	30	appealPlus_passive_sameSchool,voltagePlus_musicStart_sameSchool	3.2		1	100
703	chika	ほら、あそこ！	マリッジ♡アプローチ	UR	active	guard	9907	15034	9224	staminaRecovery_probability_none	あなたと輝く未来へ！	stamina,32	33	staminaPlus_passive_sameSchool,staminaRecovery_changeTeamTimes_none	5.2		stamina,30	100,2
704	maki	こっちまで幸せな気分よ	マリッジ♡アプローチ	UR	pure	skill	12640	8540	12983	spGaugeGainRate_probability_none	誓いの言葉、もう1度言って？	sp,12	11	appealPlus_passive_sameAttribute,skillInvocationUpAc_acStart_myself	5.2		16	100
705	rin	わあ、すっごく綺麗……！	A song for You! You? You!!	SR	cool	sp	7527	5018	8364	spGaugeGainUp_probability_sameAttribute	いつもの場所へ	10,2.2	30	techniquePlus_passive_sameAttribute,spGaugeGainUp_spSkillOnce_sameAttribute	3.2		20,12	100
706	mia	ボクの歌を歌わせてもらうね	マリッジ♡アプローチ	UR	smile	guard	7557	13080	8429	shieldGain_probability_none	ボクのこと待っててくれるかい？	stamina,29	33	staminaPlus_passive_sameAttribute,staminaRecovery_acStart_none	5.2		stamina,7.5	100
707	you	ん〜！ おいし〜！	未来の僕らは知ってるよ	SR	active	guard	5712	7674	4461	staminaRecovery_probability_none	ぜったい晴れる！	stamina,32	30	staminaPlus_passive_sameAttribute,staminaRecovery_spSkillTimes_none	3.2		stamina,6.6	100,8
708	ayumu	いつか私も、大切な人と	Colorful Dreams! Colorful Smiles!	SR	pure	skill	6246	4104	7497	criticalRateUp_probability_sameSchool	カラフルに奏でていこう	3,12	30	techniquePlus_passive_sameSchool,criticalPlus_musicStart_sameSchool	3.2		1	100
709	ruby	ルビィの気持ち、届いたかな？	➡︎⬅︎⬇︎⬆︎アドベンチャー	UR	elegant	skill	13525	6936	14218	criticalUp_probability_sameTeam	ルビィの大冒険！	5,20	33	appealPlusAndTechniquePlus_passive_sameTeam,voltageLimitPlusCritical_musicStart_myself	3.5,7		15	100
710	rina	瑠奈ちゃんボード「ムムム」	らぶ♡▽♡りな	UR	active	voltage	14912	5895	13872	voltageGain_probability_none	瑠奈ちゃんボード「らぶらぶ」	appeal,42	33	appealPlusAndTechniquePlus_passive_sameSchool,appealPlus_musicStart_sameSchool	5.2,2.6		2	100
711	niko	まったく子供ってこれだからね〜	A song for You! You? You!!	SR	smile	sp	7317	4808	8782	spGaugeGainRate_probability_none	精一杯生きてるんだよ	sp,7	30	techniquePlus_passive_myself,spGaugeGainRate_musicStart_none	7		technique,4	100
712	hanayo	あ、凛ちゃん！	A song for You! You? You!!	SR	elegant	skill	8782	4182	7945	voltageUp_probability_sameAttribute	君へ届けたい	5,5.2	30	techniquePlus_passive_myself,voltageGain_criticalTimes_none	7		appeal,10	100,10
713	setsuna	最高の友なのですか！！	スターシーカー	UR	pure	voltage	13464	9087	11106	voltageGain_probability_none	大魔術師、優木せつ菜です！	appeal,37	33	appealPlus_passive_everyone,appealPlus_acStartOnce_everyone	4.2		5	30
714	umi	見てください、この空を	スターシーカー	UR	natural	skill	12983	6834	14350	criticalRateUp_probability_sameTeam	どの星をお好みですか？	3,30	33	appealPlus_passive_sameAttribute,staminaRecovery_acStart_none	5.2		technique,6	100
715	kanata	見て見て！浴衣だよ〜！	Colorful Dreams! Colorful Smiles!	SR	active	sp	7317	5644	7944	spSkillUp_probability_none	夢色の未来をみんなでつくろ〜	technique,22	30	techniquePlus_passive_sameSchool,spGaugeGainRate_musicStart_none	3.2		appeal,8	50
716	yoshiko	できないことなんてないの！	スターシーカー	UR	cool	skill	7266	9302	12498	staminaRecovery_probability_none	星よ！我が呼びかけに応えよ！	technique,32	33	techniquePlus_passive_sameAttribute,criticalPlus_musicStart_sameAttribute	5.2		5	30
717	ruby	衣装をみんなに見てもらいたい！	未来の僕らは知ってるよ	SR	pure	voltage	6603	5355	5889	appealUp_probability_sameGrade	元気な声で呼んでみよう！	10,2.4	30	appealPlus_passive_sameGrade,appealPlus_musicStart_sameGrade	3.2		3	30
718	lanzhu	ランジュたちお揃いね！	Colorful Dreams! Colorful Smiles!	SR	cool	guard	5889	6246	5712	shieldGain_probability_none	新しい出会いがくれたの	stamina,27	30	staminaPlus_passive_sameSchool,revival_musicStart_none	5		10	30
719	hanayo	光の雪が降ってるみたい	カラフルストリ➡︎ト	UR	pure	voltage	14692	8540	10934	voltageGain_probability_none	モデルさんらしくできてるよね？	appeal,42	33	appealPlusAndStaminaPlus_passive_everyone,voltagePlus_musicStart_sameAttribute	5.2,2.6		2	100
720	shizuku	いっぱいもらってきちゃいました	Colorful Dreams! Colorful Smiles!	SR	elegant	sp	6272	5854	8782	spGaugeGainRate_probability_none	一緒なら笑顔になれます	sp,7	30	techniquePlus_passive_everyone,staminaRecovery_spSkill_none	2.2		technique,3	100
721	hanamaru	あれが目的地の砂浜だよ	サンサン☆フラワーマーク	UR	cool	guard	13668	14007	6491	damageReduction_probability_none	溶けちゃう前に食べるずら！	5,27	33	staminaPlus_passive_sameAttribute,damageReductionAc_acStart_none	5.2		12	50
722	shioriko	妙にしんみりしてしまいます	サンサン☆フラワーマーク	UR	smile	skill	13126	7067	13464	spGaugeGainRate_probability_none	冷たくって、気持ちいいです！	sp,8	33	appealPlus_passive_sameAttribute,voltageUp_acSuccess_sameAttribute	5.2		5,3.9	100
723	maki	今なら、いい曲が書けそう	A song for You! You? You!!	SR	natural	guard	5226	8364	7317	damageReduction_probability_none	必然？いや当然かも	10,10	30	staminaPlus_passive_sameAttribute,damageReductionPlus_musicStart_none	3.2		1.2	30
724	kanan	うーん、おいしい！	サンサン☆フラワーマーク	UR	active	sp	8720	7846	12498	spGaugeGainUp_probability_everyone	夏ならではって感じだね♪	10,6.2	33	techniquePlus_passive_everyone,spGaugeGainUp_acSuccess_everyone	4.2		5,12	50
725	ai	みてみて、やきそば！	Colorful Dreams! Colorful Smiles!	SR	elegant	skill	6603	4104	7140	criticalRateUp_probability_sameAttribute	愛 go！We go！！	5,4.2	30	techniquePlus_passive_sameAttribute,criticalPlus_musicStart_sameAttribute	3.2		1	100
726	kasumi	ぷはー！生き返ったー！	Colorful Dreams! Colorful Smiles!	SR	active	sp	5532	6069	6246	spGaugeGainUp_probability_everyone	なんどでも描いちゃいますよ〜！	5,4.5	30	techniquePlus_passive_sameType,spGaugeGainUp_changeTeamOnce_sameType	4.2		30,8	100
727	emma	いっちにー、さんしー	スプラッシュ♡マーメイド	UR	pure	guard	13325	14350	6491	appealUpAndStaminaRecovery_probability_sameTeam	冷たくて気持ちいいね〜	5,4.5,stamina,20	33	staminaPlus_passive_everyone,appealUp_changeTeamTimes_sameAttribute	4.2		5,10	100,10
728	nozomi	ほーら、じっとしてて……	アニミズム・メッセンジャー	UR	natural	voltage	14218	6589	13872	appealUp_probability_sameTeam	じっとしてて欲しいんや	5,7.6	33	appealPlusAndTechniquePlus_passive_sameTeam,voltageUp_appeal_sameTeam	7,3.5		3,2.5	100
729	riko	悩んでる想いをそのまま歌に…	未来の僕らは知ってるよ	SR	natural	guard	6272	8990	5644	staminaRecovery_probability_none	歌いながら、雨に濡れながら	stamina,32	30	staminaPlus_passive_myself,staminaRecovery_acFailed_none	7		stamina,20	50
730	rina	璃奈ちゃんボード「はわわ」	Colorful Dreams! Colorful Smiles!	SR	smile	voltage	9200	4600	7109	voltageGain_probability_none	高鳴り、感じる……	appeal,37	30	appealPlus_passive_sameAttribute,appealUp_acStart_sameAttribute	3.2		5,3.8	100
731	kotori	どんな夢見てるのかな	ロイヤルナイトプール	UR	smile	sp	13525	7282	13872	spGaugeGainRate_probability_none	ステキな景色だね	sp,9	33	techniquePlus_passive_sameAttribute,spGaugeGainUpAc_acStart_sameAttribute	5.2		10	100
732	you	ぷはっ！気持ちいい〜！	ロイヤルナイトプール	UR	elegant	guard	9363	14912	10404	shieldGain_probability_none	たまにはこういうのもアリだね！	stamina,32	33	staminaPlus_passive_everyone,staminaRecovery_acSuccess_none	4.2		stamina,8.5	100
733	ayumu	はい、あ〜ん	未来ハーモニー	SR	active	sp	7425	5515	8272	spGaugeGainUp_probability_sameAttribute	踏み出してねほんと良かった！	3,7.2	30	techniquePlus_passive_sameAttribute,spGaugeGainRate_musicStart_none	3.2		appeal,10	30
734	rina	ちょっと顔を水につけてみる……	ロイヤルナイトプール	UR	cool	skill	10648	7394	11535	spGaugeGainRate_probability_none	このあと、泳ぐ……？	sp,8	33	techniquePlus_passive_sameAttribute,skillInvocationUpAc_acStart_myself	5.2		10	100
735	umi	あははっ、やりましたね！	Mermaid festa vol.1	SR	smile	guard	5627	7262	5263	staminaRecovery_probability_none	二度とこない切ないフェスタ	stamina,32	30	staminaPlus_passive_sameType,staminaRecovery_acSuccess_none	4.2		stamina,6.6	100
736	setsuna	もう1度滑りに行きませんか？	未来ハーモニー	SR	pure	skill	6171	4719	7262	skillInvocationUp_probability_sameSchool	奇跡を叶えましょう！	5,4	30	techniquePlus_passive_sameSchool,skillInvocationUp_acStart_sameGrade	3.2		5,3.5	100
737	mia	今の見た！？すごかったでしょ！	Miracle Fast Diner	UR	elegant	voltage	14565	6589	13525	voltageGain_probability_none	おまたせ、ベイビーちゃん	appeal,42	33	appealPlus_passive_sameTeam,voltageGain_appeal_none	8.4		appeal,15	50
738	ruby	辛い！辛いよ！	Thank you, FRIENDS!!	SR	natural	skill	5939	6787	8486	staminaRecovery_probability_none	どんな時でも感じてたよ	technique,29	30	techniquePlus_passive_sameAttribute,staminaRecovery_acSuccess_none	3.2		technique,6.6	100
739	mari	唇や口はナチュラルな状態で…	祭囃子の使者	UR	elegant	guard	10404	14912	9363	staminaRecovery_probability_none	酔いしれちゃったかしら？	stamina,32	33	appealPlusAndStaminaPlus_passive_sameAttribute,staminaRecovery_acSuccess_none	2.6,5.2		stamina,30	30
740	shizuku	なんとなくコツがつかめました	祭囃子の使者	UR	cool	skill	13325	6834	14007	criticalUp_probability_sameTeam	お腹に響く音を届けます！	5,15	33	appealPlus_passive_sameAttribute,appealPlus_musicStart_sameAttribute	5.2		2	100
741	niko	よし、今度こそ……ふーっ！！	Mermaid festa vol.1	SR	active	voltage	9121	4454	7636	appealUp_probability_sameAttribute	緊張してる？	3,6.4	30	appealPlus_passive_sameAttribute,voltagePlus_musicStart_sameAttribute	3.2		1	100
742	eri	みんな、最後までついてきて！	祭囃子の使者	UR	active	voltage	12718	7394	9465	voltageGain_probability_none	祭りを盛り上げて見せるわ！	appeal,35	33	appealPlus_passive_sameAttribute,voltageUpAc_acStart_myself	4.2		10	100
743	kanan	えいっ、それっ！	Thank you, FRIENDS!!	SR	elegant	voltage	6898	5263	5990	spSkillUp_probability_none	キミもおなじ夢見てたんだね	appeal,22	30	appealPlus_passive_sameSchool,appealUp_acStart_sameSchool	3.2		5,3.8	100
744	emma	今すっごく楽しいんだ！	未来ハーモニー	SR	pure	guard	4900	7442	5807	shieldGain_probability_none	ずっと寂しかったけど	stamina,27	30	staminaPlus_passive_sameGrade,damageReduction_changeTeamTimes_none	3.2		2,12	100,2
745	umi	今回は結構手応えがあるんです！	KAWAII最前線！	UR	smile	guard	13019	14778	7388	shieldGain_probability_none	一番かわいい、ですか？	stamina,40	33	staminaPlus_passive_sameType,voltageGain_damage_none	9.3		stamina,10	1000,30
746	karin	目も閉じてちょうだい	紅き艶麗	UR	pure	skill	13872	6589	14218	criticalRateUpAndCriticalUp_probability_sameTeam	こんな世界もいいものね	5,5,15	33	appealPlusAndTechniquePlus_passive_sameTeam,voltageLimitPlusCritical_musicStart_myself	3.5,7		15	100
747	ai	今日は自分でもうまくできた！	未来ハーモニー	SR	smile	voltage	9333	4454	7425	voltageGain_probability_none	縮こまってちゃらしくない！	appeal,37	30	appealPlus_passive_sameSchool,appealPlus_musicStart_sameSchool	3.2		1	100
748	yoshiko	もうちょっとだけ休ませて〜	Thank you, FRIENDS!!	SR	cool	sp	7425	4243	9547	spGaugeGainRate_probability_none	これはなんの奇跡かしら？	sp,7	30	techniquePlus_passive_myself,spSkillUp_spSkillTimes_none	7		technique,8.6	100,2
749	setsuna	その悪しき野望、打ち砕く！	月夜の煌めき	UR	active	sp	13325	6461	14350	spSkillUp_probability_none	うさぎに代わっておしおきです！	technique,32	33	techniquePlus_passive_sameAttribute,spGaugeGainUp_changeTeam_sameAttribute	5.2		10,12	50
750	kanan	きっと綺麗な月が見られるよ！	月夜の煌めき	UR	natural	guard	10404	13525	10750	damageReduction_probability_none	一緒にあそこまで競争だよ♪	3,45	33	staminaPlus_passive_everyone,staminaRecovery_staminaTimes_none	4.2		stamina,28	80,100,2
751	dia	食べられるなんて感無量ですわ！	Thank you, FRIENDS!!	SR	cool	skill	7425	5304	8486	skillInvocationUp_probability_sameAttribute	もう、過ぎた日はかえらないけど	5,3.5	30	techniquePlus_passive_everyone,skillInvocationPlus_acStartOnce_everyone	2.2		1.2	30
752	shioriko	私、本当に幸せです	月夜の煌めき	UR	pure	voltage	12208	6364	10465	voltageGain_probability_none	皆さんには内緒ですよ	appeal,35	33	appealPlus_passive_sameGrade,appealPlus_musicStart_sameGrade	5.2		2	100
753	rin	へ、変じゃない？	Mermaid festa vol.1	SR	natural	skill	6171	4900	7078	criticalRateUp_probability_sameAttribute	また、会えるよね？	10,5	30	techniquePlus_passive_sameAttribute,criticalRateUp_changeTeam_sameAttribute	3.2		5,4	100
754	lanzhu	ランジュ何回でも見返したいわ！	夜明珠	SR	active	voltage	8170	3631	6354	appealUp_probability_sameTeam	Hey! make me excited!!	10,3.5	30	appealPlus_passive_myself,voltageGain_acSuccess_none	7		appeal,7.6	100
755	maki	あれ、次はこっち！？	エンカウント★ライバル	UR	smile	sp	13525	6589	14565	spGaugeGainRate_probability_none	調子、良さそうじゃない	sp,9	33	appealPlusAndTechniquePlus_passive_sameAttribute,spSkillOverChargeAndSpSkillUpEx_sameAttribute_none	6.5,3.2		200,30	100
756	kanata	一緒に撮ったんだ〜？	未来ハーモニー	SR	pure	sp	7847	4454	8908	spGaugeGainUp_probability_everyone	目覚める度に夢が咲いていく	5,4.2	30	techniquePlus_passive_sameAttribute,spGaugeGainRate_acSuccess_none	3.2		technique,1	100
757	hanayo	えっと、ニ、ニコ〜ッ！	ウエスタン・アーツ	UR	smile	skill	13872	7282	13525	voltageUp_probability_sameAttribute	ミラクルショットをご堪能あれ♪	10,4	33	appealPlus_passive_everyone,appealUp_changeTeamTimes_sameAttribute	4.2		5,7.2	100,10
758	kasumi	かすみんの虜にしてやりますよ〜	ウエスタン・アーツ	UR	natural	sp	12640	7858	13668	spGaugeGainUp_probability_everyone	次はハートを狙い打ちですぅ♪	10,6.2	33	appealPlus_passive_sameAttribute,spGaugeGainUp_changeTeam_everyone	5.2		10,18	100
759	hanamaru	こんなに次々踊るなんて……！	Thank you, FRIENDS!!	SR	smile	guard	6575	9121	5515	shieldGain_probability_none	感じてたんだ君がいると	stamina,27	30	staminaPlus_passive_sameAttribute,shieldGain_staminaTimes_none	3.2		stamina,13.2	80,100,1
760	dia	全て終わらせて差し上げますわ！	ウエスタン・アーツ	UR	smile	guard	8874	13310	7394	staminaRecovery_probability_none	どんな的も打ち抜いて見せますわ	stamina,28	33	staminaPlus_passive_everyone,skillInvocationUp_acStart_everyone	4.2		5,6	100
761	karin	うっ、また外れた……！	未来ハーモニー	SR	elegant	skill	5807	5446	6898	staminaRecovery_probability_none	瞳を開ければ見えてくる	technique,29	30	techniquePlus_passive_sameAttribute,staminaRecovery_acStart_none	3.2		technique,4.5	100
762	nozomi	罰ゲームでも設定しちゃう？	Mermaid festa vol.1	SR	cool	guard	5627	7623	4900	staminaRecovery_probability_none	夏の恋鳴らしてよ	stamina,32	30	staminaPlus_passive_myself,staminaRecovery_staminaTimes_none	7		stamina,10	80,100,1
763	chika	しいたけ降りて～～！	くノ一・千歌	UR	pure	sp	14426	5981	14778	spGaugeGainRate_probability_none	ちかっち忍法！なんてね！	sp,9	33	appealPlus_passive_sameAttribute,appealPlus_spSkill_sameAttribute	5.2		1.2	50
764	ayumu	あなたも近くにいてくれない？	ALL STAR Princess	UR	smile	guard	9148	16537	9499	staminaRecovery_probability_none	輝けてるかな…私	stamina,40	33	appealPlus_passive_sameAttribute,appealPlus_musicStart_sameAttribute	5.2		2	100
765	mari	レモンかミルクはいる？	Thank you, FRIENDS!!	SR	smile	sp	8272	4029	8908	spGaugeGainRate_probability_none	どこへどこへ向かえばいいの？	sp,7	30	techniquePlus_passive_myself,spGaugeGainRate_changeTeamTimes_none	7		technique,1	9,30
